traitname_short,value,dataset_id,traitname_short_new,value_new
flowering_time,aug-dec,60,flowering_time,aug-dec
flowering_time,aug-feb,60,flowering_time,aug-feb
flowering_time,aug-jan,60,flowering_time,aug-jan
flowering_time,aug-jun,60,flowering_time,aug-jun
flowering_time,aug-mar,60,flowering_time,aug-mar
flowering_time,aug-may,60,flowering_time,aug-may
flowering_time,aug-nov,60,flowering_time,aug-nov
flowering_time,aug-sep,60,flowering_time,aug-sep
flowering_time,dec,60,flowering_time,dec
flowering_time,dec-apr,60,flowering_time,dec-apr
flowering_time,dec-feb,60,flowering_time,dec-feb
flowering_time,dec-jan,60,flowering_time,dec-jan
flowering_time,dec-jun,60,flowering_time,dec-jun
flowering_time,dec-mar,60,flowering_time,dec-mar
flowering_time,dec-may,60,flowering_time,dec-may
flowering_time,feb-mar,60,flowering_time,feb-mar
flowering_time,jan,60,flowering_time,jan
flowering_time,jan-apr,60,flowering_time,jan-apr
flowering_time,jan-feb,60,flowering_time,jan-feb
flowering_time,jan-jun,60,flowering_time,jan-jun
flowering_time,jan-mar,60,flowering_time,jan-mar
flowering_time,jan-oct,60,flowering_time,jan-oct
flowering_time,jul-apr,60,flowering_time,jul-apr
flowering_time,jul-feb,60,flowering_time,jul-feb
flowering_time,jul-jan,60,flowering_time,jul-jan
flowering_time,jul-mar,60,flowering_time,jul-mar
flowering_time,jul-may,60,flowering_time,jul-may
flowering_time,jul-nov,60,flowering_time,jul-nov
flowering_time,jun-dec,60,flowering_time,jun-dec
flowering_time,jun-feb,60,flowering_time,jun-feb
flowering_time,jun-jan,60,flowering_time,jun-jan
flowering_time,jun-mar,60,flowering_time,jun-mar
flowering_time,jun-nov,60,flowering_time,jun-nov
flowering_time,jun-oct,60,flowering_time,jun-oct
flowering_time,mar,60,flowering_time,mar
flowering_time,mar-dec,60,flowering_time,mar-dec
flowering_time,may-jan,60,flowering_time,may-jan
flowering_time,nov,60,flowering_time,nov
flowering_time,nov-apr,60,flowering_time,nov-apr
flowering_time,nov-aug,60,flowering_time,nov-aug
flowering_time,nov-dec,60,flowering_time,nov-dec
flowering_time,nov-feb,60,flowering_time,nov-feb
flowering_time,nov-jan,60,flowering_time,nov-jan
flowering_time,nov-jul,60,flowering_time,nov-jul
flowering_time,nov-mar,60,flowering_time,nov-mar
flowering_time,nov-may,60,flowering_time,nov-may
flowering_time,oct-apr,60,flowering_time,oct-apr
flowering_time,oct-dec,60,flowering_time,oct-dec
flowering_time,oct-feb,60,flowering_time,oct-feb
flowering_time,oct-jan,60,flowering_time,oct-jan
flowering_time,oct-jul,60,flowering_time,oct-jul
flowering_time,oct-mar,60,flowering_time,oct-mar
flowering_time,oct-may,60,flowering_time,oct-may
flowering_time,oct-nov,60,flowering_time,oct-nov
flowering_time,sep-apr,60,flowering_time,sep-apr
flowering_time,sep-dec,60,flowering_time,sep-dec
flowering_time,sep-feb,60,flowering_time,sep-feb
flowering_time,sep-jan,60,flowering_time,sep-jan
flowering_time,sep-jun,60,flowering_time,sep-jun
flowering_time,sep-mar,60,flowering_time,sep-mar
flowering_time,sep-may,60,flowering_time,sep-may
flowering_time,sep-nov,60,flowering_time,sep-nov
flowering_time,sep-oct,60,flowering_time,sep-oct
flowering_time,,60,flowering_time,
fruiting_time,all year,60,fruiting_time,all year
fruiting_time,apr-dec,60,fruiting_time,apr-dec
fruiting_time,apr-may,60,fruiting_time,apr-may
fruiting_time,aug-apr,60,fruiting_time,aug-apr
fruiting_time,aug-dec,60,fruiting_time,aug-dec
fruiting_time,aug-feb,60,fruiting_time,aug-feb
fruiting_time,aug-jan,60,fruiting_time,aug-jan
fruiting_time,aug-mar,60,fruiting_time,aug-mar
fruiting_time,aug-may,60,fruiting_time,aug-may
fruiting_time,aug-nov,60,fruiting_time,aug-nov
fruiting_time,aug-sep,60,fruiting_time,aug-sep
fruiting_time,dec,60,fruiting_time,dec
fruiting_time,dec-apr,60,fruiting_time,dec-apr
fruiting_time,dec-aug,60,fruiting_time,dec-aug
fruiting_time,dec-feb,60,fruiting_time,dec-feb
fruiting_time,dec-jan,60,fruiting_time,dec-jan
fruiting_time,dec-jul,60,fruiting_time,dec-jul
fruiting_time,dec-jun,60,fruiting_time,dec-jun
fruiting_time,dec-mar,60,fruiting_time,dec-mar
fruiting_time,dec-may,60,fruiting_time,dec-may
fruiting_time,feb,60,fruiting_time,feb
fruiting_time,feb-apr,60,fruiting_time,feb-apr
fruiting_time,feb-mar,60,fruiting_time,feb-mar
fruiting_time,feb-may,60,fruiting_time,feb-may
fruiting_time,jan,60,fruiting_time,jan
fruiting_time,jan-apr,60,fruiting_time,jan-apr
fruiting_time,jan-aug,60,fruiting_time,jan-aug
fruiting_time,jan-feb,60,fruiting_time,jan-feb
fruiting_time,jan-jun,60,fruiting_time,jan-jun
fruiting_time,jan-mar,60,fruiting_time,jan-mar
fruiting_time,jan-may,60,fruiting_time,jan-may
fruiting_time,jul,60,fruiting_time,jul
fruiting_time,jul-apr,60,fruiting_time,jul-apr
fruiting_time,jul-feb,60,fruiting_time,jul-feb
fruiting_time,jul-jan,60,fruiting_time,jul-jan
fruiting_time,jul-mar,60,fruiting_time,jul-mar
fruiting_time,jul-may,60,fruiting_time,jul-may
fruiting_time,jul-nov,60,fruiting_time,jul-nov
fruiting_time,jun-dec,60,fruiting_time,jun-dec
fruiting_time,jun-feb,60,fruiting_time,jun-feb
fruiting_time,jun-mar,60,fruiting_time,jun-mar
fruiting_time,jun-nov,60,fruiting_time,jun-nov
fruiting_time,mar,60,fruiting_time,mar
fruiting_time,mar-apr,60,fruiting_time,mar-apr
fruiting_time,mar-jul,60,fruiting_time,mar-jul
fruiting_time,nov,60,fruiting_time,nov
fruiting_time,nov-apr,60,fruiting_time,nov-apr
fruiting_time,nov-dec,60,fruiting_time,nov-dec
fruiting_time,nov-feb,60,fruiting_time,nov-feb
fruiting_time,nov-jan,60,fruiting_time,nov-jan
fruiting_time,nov-jul,60,fruiting_time,nov-jul
fruiting_time,nov-jun,60,fruiting_time,nov-jun
fruiting_time,nov-mar,60,fruiting_time,nov-mar
fruiting_time,nov-may,60,fruiting_time,nov-may
fruiting_time,oct-apr,60,fruiting_time,oct-apr
fruiting_time,oct-dec,60,fruiting_time,oct-dec
fruiting_time,oct-feb,60,fruiting_time,oct-feb
fruiting_time,oct-jan,60,fruiting_time,oct-jan
fruiting_time,oct-jul,60,fruiting_time,oct-jul
fruiting_time,oct-mar,60,fruiting_time,oct-mar
fruiting_time,oct-may,60,fruiting_time,oct-may
fruiting_time,oct-nov,60,fruiting_time,oct-nov
fruiting_time,sep-apr,60,fruiting_time,sep-apr
fruiting_time,sep-dec,60,fruiting_time,sep-dec
fruiting_time,sep-feb,60,fruiting_time,sep-feb
fruiting_time,sep-jan,60,fruiting_time,sep-jan
fruiting_time,sep-jun,60,fruiting_time,sep-jun
fruiting_time,sep-mar,60,fruiting_time,sep-mar
fruiting_time,sep-may,60,fruiting_time,sep-may
fruiting_time,sep-nov,60,fruiting_time,sep-nov
fruiting_time,sep-oct,60,fruiting_time,sep-oct
fruiting_time,,60,fruiting_time,
leaf_shape,articles,60,leaf_type,article
leaf_shape,circular,60,leaf_shape,circular
leaf_shape,cuneate,60,leaf_shape,cuneate
leaf_shape,elliptic,60,leaf_shape,elliptic
leaf_shape,hastate,60,leaf_shape,hastate
leaf_shape,lanceolate,60,leaf_shape,lanceolate
leaf_shape,linear,60,leaf_shape,linear
leaf_shape,lobed,60,leaf_shape,lobed
leaf_shape,obcordate,60,leaf_shape,obcordate
leaf_shape,oblanceolate,60,leaf_shape,oblanceolate
leaf_shape,oblong,60,leaf_shape,oblong
leaf_shape,obovate,60,leaf_shape,obovate
leaf_shape,orbicular,60,leaf_shape,orbicular
leaf_shape,ovate,60,leaf_shape,ovate
leaf_shape,peltate,60,leaf_shape,peltate
leaf_shape,reniform,60,leaf_shape,reniform
leaf_shape,spathulate,60,leaf_shape,spathulate
leaf_shape,terete,60,leaf_shape,terete
leaf_shape,triangular,60,leaf_shape,triangular
leaf_shape,,60,leaf_shape,
leaf_type,compound,60,leaf_compoundness,compound
leaf_type,lobed,60,leaf_shape,lobed
leaf_type,simple,60,leaf_compoundness,simple
leaf_type,,60,leaf_compoundness,
leaf_phenology,deciduous,60,leaf_phenology,deciduous
leaf_phenology,evergreen,60,leaf_phenology,evergreen
leaf_phenology,,60,leaf_phenology,
life_history,annual,60,life_history,annual
life_history,ephemeral,60,life_history,ephemeral
life_history,perennial,60,life_history,perennial
plant_growth_form,liana,60,plant_growth_form,climber
plant_growth_form,vine,60,plant_growth_form,climber
plant_growth_form,herb,60,plant_growth_form,herb
plant_growth_form,shrub,60,plant_growth_form,shrub
plant_growth_form,subshrub,60,plant_growth_form,subshrub
plant_growth_form,tree,60,plant_growth_form,tree
plant_growth_form,,60,plant_growth_form,
seed_shape,cylindrical,60,seed_shape,cylindrical
seed_shape,ellipsoid,60,seed_shape,ellipsoid
seed_shape,flat,60,seed_shape,flat
seed_shape,fusiform,60,seed_shape,fusiform
seed_shape,globose,60,seed_shape,globose
seed_shape,lachrimiform,60,seed_shape,lachrimiform
seed_shape,lenticular,60,seed_shape,lenticular
seed_shape,muricate,60,seed_shape,muricate
seed_shape,oblong,60,seed_shape,oblong
seed_shape,obovate,60,seed_shape,obovate
seed_shape,obovoid,60,seed_shape,obovoid
seed_shape,orbicular,60,seed_shape,orbicular
seed_shape,ovate,60,seed_shape,ovate
seed_shape,ovoid,60,seed_shape,ovoid
seed_shape,plano-convex,60,seed_shape,plano-convex
seed_shape,pyriform,60,seed_shape,pyriform
seed_shape,reniform,60,seed_shape,reniform
seed_shape,spherical,60,seed_shape,spherical
seed_shape,turbinate,60,seed_shape,turbinate
seed_shape,,60,seed_shape,
leaf_type,compound,63,leaf_compoundness,compound
leaf_type,simple,63,leaf_compoundness,simple
nitrogen_fixing,No,63,nitrogen_fixing,0
nitrogen_fixing,Yes,63,nitrogen_fixing,1
photosynthetic_pathway,C3,63,photosynthetic_pathway,C3
plant_growth_form,tree,63,plant_growth_form,tree
leaf_type,C,65,leaf_compoundness,compound
leaf_type,S,65,leaf_compoundness,simple
leaf_phenology,D,65,leaf_phenology,deciduous
leaf_phenology,E,65,leaf_phenology,evergreen
leaf_phenology,SD,65,leaf_phenology,semi-deciduous
nitrogen_fixing,No,65,nitrogen_fixing,0
nitrogen_fixing,Yes,65,nitrogen_fixing,1
photosynthetic_pathway,C3,65,photosynthetic_pathway,C3
plant_growth_form,tree,65,plant_growth_form,tree
leaf_compoundness,simple,66,leaf_compoundness,simple
leaf_phenology,D,66,leaf_phenology,deciduous
leaf_phenology,E,66,leaf_phenology,evergreen
leaf_phenology,SD,66,leaf_phenology,semi-deciduous
leaf_phenology,,66,leaf_phenology,
nitrogen_fixing,No,66,nitrogen_fixing,0
photosynthetic_pathway,C3,66,photosynthetic_pathway,C3
plant_growth_form,tree,66,plant_growth_form,tree
leaf_type,C,67,leaf_compoundness,compound
leaf_type,S,67,leaf_compoundness,simple
plant_growth_form,he,67,plant_growth_form,herb
plant_growth_form,sh,67,plant_growth_form,shrub
plant_growth_form,ts,67,plant_growth_form,shrub tree
plant_growth_form,t,67,plant_growth_form,tree
leaf_shape,Acicular,68,leaf_shape,Acicular
leaf_shape,B,68,leaf_type,broadlead
leaf_shape,Broad,68,leaf_type,broadleaf
leaf_shape,deeply lobed,68,leaf_shape,deeply lobed
leaf_shape,Half terete,68,leaf_shape,Half terete
leaf_shape,juvenile lobed adults simple,68,leaf_shape,juvenile lobed adults simple
leaf_shape,Lanceolate,68,leaf_shape,Lanceolate
leaf_shape,lanceolate/elliptic,68,leaf_shape,lanceolate/elliptic
leaf_shape,Linear,68,leaf_shape,Linear
leaf_shape,Linear-oblanceolate,68,leaf_shape,Linear-oblanceolate
leaf_shape,lobed,68,leaf_shape,lobed
leaf_shape,narrow,68,leaf_shape,narrow
leaf_shape,Narrowly oblong,68,leaf_shape,Narrowly oblong
leaf_shape,Narrowly obtrullate,68,leaf_shape,Narrowly obtrullate
leaf_shape,Narrowly rhomboid,68,leaf_shape,Narrowly rhomboid
leaf_shape,N,68,leaf_type,needle
leaf_shape,Oblanceolate,68,leaf_shape,Oblanceolate
leaf_shape,oblobg/ovate,68,leaf_shape,oblong/ovate
leaf_shape,Obovate,68,leaf_shape,Obovate
leaf_shape,ovate,68,leaf_shape,ovate
leaf_shape,simple,68,leaf_compoundness,simple
leaf_shape,some lobed some simple,68,leaf_shape,some lobed some simple
leaf_shape,Widely obovate,68,leaf_shape,Widely obovate
leaf_shape,Widely obtruliate,68,leaf_shape,Widely obtruliate
leaf_shape,,68,leaf_shape,
leaf_type,C,68,leaf_compoundness,compound
leaf_type,S,68,leaf_compoundness,simple
leaf_type,U,68,leaf_compoundness,unknown
leaf_phenology,D,68,leaf_phenology,deciduous
leaf_phenology,E,68,leaf_phenology,evergreen
leaf_phenology,SD,68,leaf_phenology,semi-deciduous
leaf_phenology,,68,leaf_phenology,
life_history,annual,68,life_history,annual
life_history,perennial,68,life_history,perennial
life_history,,68,life_history,
nitrogen_fixing,Y,68,nitrogen_fixing,0
nitrogen_fixing,N,68,nitrogen_fixing,1
nitrogen_fixing,,68,nitrogen_fixing,
photosynthetic_pathway,C3,68,photosynthetic_pathway,C3
photosynthetic_pathway,C4,68,photosynthetic_pathway,C4
photosynthetic_pathway,C3/C4,68,photosynthetic_pathway,
photosynthetic_pathway,C3/C4/CAM,68,photosynthetic_pathway,
photosynthetic_pathway,,68,photosynthetic_pathway,
plant_growth_form,Liana,68,plant_growth_form,climber
plant_growth_form,Vine,68,plant_growth_form,climber
plant_growth_form,Epi,68,plant_growth_form,epiphyte
plant_growth_form,Fern,68,plant_growth_form,fern
plant_growth_form,Grass,68,plant_growth_form,graminoid
plant_growth_form,Herb,68,plant_growth_form,herb
plant_growth_form,Palm,68,plant_growth_form,palm
plant_growth_form,Shrub,68,plant_growth_form,shrub
plant_growth_form,Tree,68,plant_growth_form,tree
plant_growth_form,Unknown,68,plant_growth_form,
woodiness,0,68,woodiness,0
woodiness,1,68,woodiness,1
growth_form,Herb,72,plant_growth_form,herb
growth_form,Grass,72,plant_growth_form,graminoid
growth_form,Shrub,72,plant_growth_form,shrub
growth_form,Sedge,72,plant_growth_form,graminoid
growth_form,Rush,72,plant_growth_form,graminoid
growth_form,Cushion,72,plant_growth_form,herb
growth_form,Mat,72,plant_growth_form,herb
growth_form,,72,plant_growth_form,
growth_form,LT,73,plant_growth_form,tree
growth_form,S,73,plant_growth_form,shrub
growth_form,ST,73,plant_growth_form,shrub tree
growth_form,,73,plant_growth_form,
flowering_month_end,1,74,flowering_month_end,1
flowering_month_end,2,74,flowering_month_end,2
flowering_month_end,3,74,flowering_month_end,3
flowering_month_end,6,74,flowering_month_end,6
flowering_month_end,12,74,flowering_month_end,12
flowering_month_end,,74,flowering_month_end,
flowering_month_start,3,74,flowering_month_start,3
flowering_month_start,9,74,flowering_month_start,9
flowering_month_start,10,74,flowering_month_start,10
flowering_month_start,11,74,flowering_month_start,11
flowering_month_start,12,74,flowering_month_start,12
flowering_month_start,,74,flowering_month_start,
growth_form,s,74,plant_growth_form,shrub
leaf_shape,linear,74,leaf_shape,linear
leaf_shape,obovate,74,leaf_shape,obovate
life_history,p,74,life_history,perennial
lignotuber,y,74,lignotuber,1
lignotuber,n,74,lignotuber,0
lignotuber,unknown,74,lignotuber,unknown
flowering_month_end,10,75,flowering_month_end,10
flowering_month_end,11,75,flowering_month_end,11
flowering_month_end,,75,flowering_month_end,
flowering_month_start,8,75,flowering_month_start,8
flowering_month_start,,75,flowering_month_start,
growth_form,s,75,plant_growth_form,shrub
leaf_shape,obovate,75,leaf_shape,NA
life_history,p,75,life_history,perennial
flowering_month_end,1,76,flowering_month_end,1
flowering_month_end,2,76,flowering_month_end,2
flowering_month_end,3,76,flowering_month_end,3
flowering_month_end,4,76,flowering_month_end,4
flowering_month_end,5,76,flowering_month_end,5
flowering_month_end,6,76,flowering_month_end,6
flowering_month_start,1,76,flowering_month_start,1
flowering_month_start,10,76,flowering_month_start,10
flowering_month_start,11,76,flowering_month_start,11
flowering_month_start,12,76,flowering_month_start,12
growth_form,t/s,76,plant_growth_form,shrub tree
growth_form,s,76,plant_growth_form,shrub
leaf_shape,linear,76,leaf_shape,linear
leaf_shape,ovate,76,leaf_shape,ovate
life_history,p,76,life_history,perennial
flowering_month_end,1,77,flowering_month_end,1
flowering_month_end,2,77,flowering_month_end,2
flowering_month_end,3,77,flowering_month_end,3
flowering_month_end,4,77,flowering_month_end,4
flowering_month_end,5,77,flowering_month_end,5
flowering_month_end,6,77,flowering_month_end,6
flowering_month_end,7,77,flowering_month_end,7
flowering_month_end,8,77,flowering_month_end,8
flowering_month_end,9,77,flowering_month_end,9
flowering_month_end,10,77,flowering_month_end,10
flowering_month_end,11,77,flowering_month_end,11
flowering_month_end,12,77,flowering_month_end,12
flowering_month_end,all year,77,flowering_month_end,all year
flowering_month_end,,77,flowering_month_end,
flowering_month_start,1,77,flowering_month_start,1
flowering_month_start,2,77,flowering_month_start,2
flowering_month_start,3,77,flowering_month_start,3
flowering_month_start,4,77,flowering_month_start,4
flowering_month_start,6,77,flowering_month_start,6
flowering_month_start,7,77,flowering_month_start,7
flowering_month_start,8,77,flowering_month_start,8
flowering_month_start,9,77,flowering_month_start,9
flowering_month_start,10,77,flowering_month_start,10
flowering_month_start,11,77,flowering_month_start,11
flowering_month_start,12,77,flowering_month_start,12
flowering_month_start,all year,77,flowering_month_start,all year
flowering_month_start,,77,flowering_month_start,
growth_form,s,77,plant_growth_form,shrub
life_history,p,77,life_history,perennial
flowering_month_end,9,78,flowering_month_end,9
flowering_month_end,10,78,flowering_month_end,10
flowering_month_end,11,78,flowering_month_end,11
flowering_month_end,12,78,flowering_month_end,12
flowering_month_end,,78,flowering_month_end,
flowering_month_start,8,78,flowering_month_start,8
flowering_month_start,9,78,flowering_month_start,9
flowering_month_start,10,78,flowering_month_start,10
flowering_month_start,,78,flowering_month_start,
growth_form,s/t,78,plant_growth_form,shrub tree
growth_form,s,78,plant_growth_form,shrub
growth_form,,78,plant_growth_form,
life_history,p,78,life_history,perennial
life_history,,78,life_history,
flowering_month_end,1,79,flowering_month_end,1
flowering_month_end,2,79,flowering_month_end,2
flowering_month_end,8,79,flowering_month_end,8
flowering_month_end,9,79,flowering_month_end,9
flowering_month_end,10,79,flowering_month_end,10
flowering_month_end,11,79,flowering_month_end,11
flowering_month_end,12,79,flowering_month_end,12
flowering_month_end,,79,flowering_month_end,
flowering_month_start,2,79,flowering_month_start,2
flowering_month_start,4,79,flowering_month_start,4
flowering_month_start,5,79,flowering_month_start,5
flowering_month_start,6,79,flowering_month_start,6
flowering_month_start,7,79,flowering_month_start,7
flowering_month_start,8,79,flowering_month_start,8
flowering_month_start,9,79,flowering_month_start,9
flowering_month_start,10,79,flowering_month_start,10
flowering_month_start,11,79,flowering_month_start,11
flowering_month_start,,79,flowering_month_start,
growth_form,s,79,plant_growth_form,shrub
life_history,p,79,life_history,perennial
flowering_month_end,10,80,flowering_month_end,10
flowering_month_start,8,80,flowering_month_start,8
growth_form,s,80,plant_growth_form,shrub
life_history,p,80,life_history,perennial
flowering_month_end,9,81,flowering_month_end,9
flowering_month_end,10,81,flowering_month_end,10
flowering_month_end,11,81,flowering_month_end,11
flowering_month_end,12,81,flowering_month_end,12
flowering_month_start,2,81,flowering_month_start,2
flowering_month_start,3,81,flowering_month_start,3
flowering_month_start,7,81,flowering_month_start,7
flowering_month_start,8,81,flowering_month_start,8
flowering_month_start,9,81,flowering_month_start,9
flowering_month_start,10,81,flowering_month_start,10
growth_form,s,81,plant_growth_form,shrub
life_history,p,81,life_history,perennial
flowering_month_end,1,82,flowering_month_end,1
flowering_month_end,5,82,flowering_month_end,5
flowering_month_end,9,82,flowering_month_end,9
flowering_month_end,10,82,flowering_month_end,10
flowering_month_end,11,82,flowering_month_end,11
flowering_month_end,12,82,flowering_month_end,12
flowering_month_end,all year,82,flowering_month_end,all year
flowering_month_end,,82,flowering_month_end,
flowering_month_start,4,82,flowering_month_start,4
flowering_month_start,6,82,flowering_month_start,6
flowering_month_start,7,82,flowering_month_start,7
flowering_month_start,8,82,flowering_month_start,8
flowering_month_start,all year,82,flowering_month_start,all year
flowering_month_start,,82,flowering_month_start,
growth_form,s,82,plant_growth_form,shrub
life_history,p,82,life_history,perennial
flowering_month_end,9,83,flowering_month_end,9
flowering_month_end,10,83,flowering_month_end,10
flowering_month_end,11,83,flowering_month_end,11
flowering_month_start,2,83,flowering_month_start,2
flowering_month_start,4,83,flowering_month_start,4
flowering_month_start,5,83,flowering_month_start,5
flowering_month_start,6,83,flowering_month_start,6
flowering_month_start,7,83,flowering_month_start,7
flowering_month_start,8,83,flowering_month_start,8
growth_form,s,83,plant_growth_form,shrub
life_history,p,83,life_history,perennial
flowering_month_end,1,84,flowering_month_end,1
flowering_month_start,10,84,flowering_month_start,10
flowering_month_start,12,84,flowering_month_start,12
growth_form,s,84,plant_growth_form,shrub
life_history,p,84,life_history,perennial
flowering_month_end,9,85,flowering_month_end,9
flowering_month_end,10,85,flowering_month_end,10
flowering_month_end,11,85,flowering_month_end,11
flowering_month_start,8,85,flowering_month_start,8
flowering_month_start,9,85,flowering_month_start,9
flowering_month_start,10,85,flowering_month_start,10
growth_form,s,85,plant_growth_form,shrub
life_history,p,85,life_history,perennial
flowering_month_end,5,86,flowering_month_end,5
flowering_month_end,9,86,flowering_month_end,9
flowering_month_end,11,86,flowering_month_end,11
flowering_month_end,12,86,flowering_month_end,12
flowering_month_end,all year,86,flowering_month_end,all year
flowering_month_start,3,86,flowering_month_start,3
flowering_month_start,7,86,flowering_month_start,7
flowering_month_start,9,86,flowering_month_start,9
flowering_month_start,all year,86,flowering_month_start,all year
growth_form,s,86,plant_growth_form,shrub
life_history,p,86,life_history,perennial
flowering_month_end,8,87,flowering_month_end,8
flowering_month_end,9,87,flowering_month_end,9
flowering_month_end,10,87,flowering_month_end,10
flowering_month_end,11,87,flowering_month_end,11
flowering_month_end,12,87,flowering_month_end,12
flowering_month_start,5,87,flowering_month_start,5
flowering_month_start,6,87,flowering_month_start,6
flowering_month_start,7,87,flowering_month_start,7
flowering_month_start,8,87,flowering_month_start,8
flowering_month_start,10,87,flowering_month_start,10
growth_form,s,87,plant_growth_form,shrub
life_history,p,87,life_history,perennial
growth_form,h,88,plant_growth_form,herb
growth_form,h/s,88,plant_growth_form,herb
leaf_type,c,88,leaf_type,c
life_history,a/p,88,life_history,
life_history,p,88,life_history,perennial
flowering_month_end,10,89,flowering_month_end,10
flowering_month_end,11,89,flowering_month_end,11
flowering_month_end,12,89,flowering_month_end,12
flowering_month_start,9,89,flowering_month_start,9
flowering_month_start,10,89,flowering_month_start,10
flowering_month_start,11,89,flowering_month_start,11
growth_form,s,89,plant_growth_form,shrub
life_history,p,89,life_history,perennial
flowering_month_end,8,90,flowering_month_end,8
flowering_month_end,9,90,flowering_month_end,9
flowering_month_end,10,90,flowering_month_end,10
flowering_month_end,,90,flowering_month_end,
flowering_month_start,5,90,flowering_month_start,5
flowering_month_start,6,90,flowering_month_start,6
flowering_month_start,9,90,flowering_month_start,9
flowering_month_start,,90,flowering_month_start,
growth_form,s,90,plant_growth_form,shrub
life_history,p,90,life_history,perennial
flowering_month_end,7,91,flowering_month_end,7
flowering_month_end,8,91,flowering_month_end,8
flowering_month_end,9,91,flowering_month_end,9
flowering_month_end,10,91,flowering_month_end,10
flowering_month_end,11,91,flowering_month_end,11
flowering_month_end,12,91,flowering_month_end,12
flowering_month_start,3,91,flowering_month_start,3
flowering_month_start,4,91,flowering_month_start,4
flowering_month_start,5,91,flowering_month_start,5
flowering_month_start,6,91,flowering_month_start,6
flowering_month_start,7,91,flowering_month_start,7
flowering_month_start,8,91,flowering_month_start,8
flowering_month_start,9,91,flowering_month_start,9
flowering_month_start,10,91,flowering_month_start,10
flowering_month_start,12,91,flowering_month_start,12
growth_form,s/t,91,plant_growth_form,shrub tree
growth_form,s,91,plant_growth_form,shrub
leaf_shape,linear,91,leaf_shape,linear
leaf_shape,lanceolate,91,leaf_shape,lanceolate
leaf_shape,elliptic,91,leaf_shape,elliptic
leaf_shape,lorate,91,leaf_shape,lorate
leaf_shape,oblong,91,leaf_shape,oblong
life_history,p,91,life_history,perennial
dispersal_syndrome,aril,92,dispersal_syndrome,vertebrate
dispersal_syndrome,exarillate,92,dispersal_syndrome,
flowering_month_end,September,92,flowering_month_end,sep
flowering_month_end,August,92,flowering_month_end,aug
flowering_month_end,July,92,flowering_month_end,jul
flowering_month_end,All year,92,flowering_month_end,All year
flowering_month_end,November,92,flowering_month_end,nov
flowering_month_end,October,92,flowering_month_end,oct
flowering_month_end,February,92,flowering_month_end,feb
flowering_month_end,June,92,flowering_month_end,jun
flowering_month_end,December,92,flowering_month_end,dec
flowering_month_end,January,92,flowering_month_end,jan
flowering_month_end,March,92,flowering_month_end,mar
flowering_month_end,May,92,flowering_month_end,may
flowering_month_end,April,92,flowering_month_end,apr
flowering_month_start,May,92,flowering_month_start,may
flowering_month_start,July,92,flowering_month_start,jul
flowering_month_start,March,92,flowering_month_start,mar
flowering_month_start,All year,92,flowering_month_start,All year
flowering_month_start,September,92,flowering_month_start,sep
flowering_month_start,November,92,flowering_month_start,nov
flowering_month_start,December,92,flowering_month_start,dec
flowering_month_start,June,92,flowering_month_start,jun
flowering_month_start,August,92,flowering_month_start,aug
flowering_month_start,April,92,flowering_month_start,apr
flowering_month_start,January,92,flowering_month_start,jan
flowering_month_start,February,92,flowering_month_start,feb
flowering_month_start,October,92,flowering_month_start,oct
leaf_compoundness,simple,92,leaf_compoundness,simple
leaf_compoundness,compound,92,leaf_compoundness,compound
leaf_compoundness,articles,92,leaf_type,articles
leaf_phenology,EP,92,leaf_phenology,EP
leaf_phenology,EDP,92,leaf_phenology,E
leaf_phenology,E,92,leaf_phenology,E
leaf_phenology,P,92,leaf_phenology,P
leaf_phenology,EAP,92,leaf_phenology,E
leaf_phenology,EPB,92,leaf_phenology,E
leaf_phenology,ED,92,leaf_phenology,ED
leaf_phenology,DP,92,leaf_phenology,DP
leaf_phenology,EDPB,92,leaf_phenology,
leaf_phenology,EAPB,92,leaf_phenology,E
plant_growth_form,S,92,plant_growth_form,shrub
plant_growth_form,TS,92,plant_growth_form,shrub tree
plant_growth_form,SU,92,plant_growth_form,
plant_growth_form,T,92,plant_growth_form,tree
plant_growth_form,U,92,plant_growth_form,subshrub
plant_growth_form,TSC,92,plant_growth_form,
plant_growth_form,L,92,plant_growth_form,climber
seed_shape,elliptical,92,seed_shape,elliptical
seed_shape,orbicular,92,seed_shape,orbicular
dispersal_syndrome,aril,93,dispersal_syndrome,vertebrate
flowering_month_end,April,93,flowering_month_end,apr
flowering_month_end,November,93,flowering_month_end,nov
flowering_month_end,January,93,flowering_month_end,jan
flowering_month_end,NULL,93,flowering_month_end,
flowering_month_end,September,93,flowering_month_end,sep
flowering_month_end,October,93,flowering_month_end,oct
flowering_month_end,All year,93,flowering_month_end,All year
flowering_month_end,December,93,flowering_month_end,dec
flowering_month_end,March,93,flowering_month_end,mar
flowering_month_end,August,93,flowering_month_end,aug
flowering_month_end,February,93,flowering_month_end,feb
flowering_month_end,May,93,flowering_month_end,may
flowering_month_end,June,93,flowering_month_end,jun
flowering_month_end,July,93,flowering_month_end,jul
flowering_month_start,December,93,flowering_month_start,dec
flowering_month_start,October,93,flowering_month_start,oct
flowering_month_start,November,93,flowering_month_start,nov
flowering_month_start,NULL,93,flowering_month_start,
flowering_month_start,April,93,flowering_month_start,apr
flowering_month_start,September,93,flowering_month_start,sep
flowering_month_start,August,93,flowering_month_start,aug
